# Copyright © 2012, Stanford University. All rights reserved.
#
# Authors:
#    Jonathan R Karr, jkarr@stanford.edu
#    Jayodita C Sanghvi, jayodita@stanford.edu
#    Derek N Macklin, macklin@stanford.edu
#    Jared M Jacobs, jmjacobs@stanford.edu
#    Markus W Covert, mcovert@stanford.edu
#
# Affiliation:
#    Covert Lab
#    Department of Bioengineering
#    Stanford University
#    http://covertlab.stanford.edu
#
# The format of this file is defined at http://bioinformatics.ai.sri.com/ptools/flatfile-format.html.
#
# Species: Mycoplasma genitalium G37
# Database: MGEN243273cyc
# Version: 16.0
# File Name: compound-links.dat
# Date and time generated: March 29, 2012, 18:01:32
#
GalDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	galactosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GalDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	galactosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GalGalCer16		[H][C@@](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)(NC(=O)CCCCCCCCCCCCCCC)[C@]([H])(O)\C=C\CCCCCCCCCCCCC	galactosyl-?1-4-galactosyl-?-Ceramide (d18:1/16:0)	N-[(2S,3R,4E)-3-hydroxy-1-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide	N-[(2S,3R,4E)-3-hydroxy-1-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide
GalGalDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	galactosyl-?1-4-galactosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GalGalDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	galactosyl-?1-4-galactosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GalGalDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	galactosyl-?1-4-galactosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GalGalGalDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	galactosyl-?1-4-galactosyl-?1-4-galactosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GalGalGalDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	galactosyl-?1-4-galactosyl-?1-4-galactosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GalGalGalDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	galactosyl-?1-4-galactosyl-?1-4-galactosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GalGalGlcCer16		[H][C@@](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O[C@@H]3OC(CO)[C@H](O)[C@H](O)C3O)[C@H](O)C2O)[C@H](O)C1O)(NC(=O)CCCCCCCCCCCCCCC)[C@]([H])(O)\C=C\CCCCCCCCCCCCC	galactosyl-?1-4-galactosyl-?1-4-glucosyl-?-Ceramide (d18:1/16:0)	N-[(2S,3R,4E)-1-{[(2R,4R,5S)-5-{[(2S,4R,5R)-3,4-dihydroxy-6-(hydroxymethyl)-5-{[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3-hydroxyoctadec-4-en-2-yl]hexadecanamide	N-[(2S,3R,4E)-1-{[(2R,4R,5S)-5-{[(2S,4R,5R)-3,4-dihydroxy-6-(hydroxymethyl)-5-{[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-3,4-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3-hydroxyoctadec-4-en-2-yl]hexadecanamide
GalGalGlcDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	galactosyl-?1-4-galactosyl-?1-4-glucosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GalGalGlcDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	galactosyl-?1-4-galactosyl-?1-4-glucosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GalGalGlcDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	galactosyl-?1-4-galactosyl-?1-4-glucosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GalGlcCer16		[H][C@@](CO[C@@H]1OC(CO)[C@@H](O[C@@H]2OC(CO)[C@H](O)[C@H](O)C2O)[C@H](O)C1O)(NC(=O)CCCCCCCCCCCCCCC)[C@]([H])(O)\C=C\CCCCCCCCCCCCC	galactosyl-?1-4-glucosyl-?-Ceramide (d18:1/16:0)	N-[(2S,3R,4E)-1-{[(2R,4R,5S)-3,4-dihydroxy-6-(hydroxymethyl)-5-{[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-3-hydroxyoctadec-4-en-2-yl]hexadecanamide	N-[(2S,3R,4E)-1-{[(2R,4R,5S)-3,4-dihydroxy-6-(hydroxymethyl)-5-{[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-3-hydroxyoctadec-4-en-2-yl]hexadecanamide
GalGlcDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	galactosyl-?1-4-glucosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GalGlcDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	galactosyl-?1-4-glucosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GalGlcDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	galactosyl-?1-4-glucosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GDP		C(OP(=O)([O-])OP(=O)([O-])[O-])C1(OC(C(O)C(O)1)N3(C=NC2(C(=O)NC(N)=NC=23)))	GDP	[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl (phosphonatooxy)phosphonate	[5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl (phosphonatooxy)phosphonate
GDPTP		C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C1(OC(C(O)C(OP(=O)([O-])OP(=O)([O-])[O-])1)N3(C=NC2(C(=O)NC(N)=NC=23)))	Guanosine 3'-diphosphate 5'-triphosphate	[5-(2-amino-6-oxo-6,9-dihydro-1H-purin-9-yl)-4-hydroxy-2-{[({[(phosphonatooxy)phosphinato]oxy}phosphinato)oxy]methyl}oxolan-3-yl] (phosphonatooxy)phosphonate	[5-(2-amino-6-oxo-1H-purin-9-yl)-4-hydroxy-2-{[({[(phosphonatooxy)phosphinato]oxy}phosphinato)oxy]methyl}oxolan-3-yl] (phosphonatooxy)phosphonate
gentamicin		CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1	gentamicin
GL		C(O)C(O)CO	glycerol	propane-1,2,3-triol	glycerol
GL2P		C(C(CO)OP([O-])([O-])=O)O	Glycerol 2-phosphate	2-(phosphonatooxy)propane-1,3-diol	2-(phosphonatooxy)propane-1,3-diol
GL3P		OCC(O)COP(O)([O-])=O	Glycerol 3-phosphate	3-(hydrogen phosphonatooxy)propane-1,2-diol	3-(hydrogen phosphonatooxy)propane-1,2-diol
GLC		C(O)C1(C(O)C(O)C(O)C(O1)O)	D-Glucose	6-(hydroxymethyl)oxane-2,3,4,5-tetrol	glucose
GlcCer16		[H][C@@](CO[C@@H]1O[C@H](CO)[C@@H](O)C(O)C1O)(NC(=O)CCCCCCCCCCCCCCC)[C@]([H])(O)\C=C\CCCCCCCCCCCCC	glucosyl-?-Ceramide (d18:1/16:0)	N-[(2S,3R,4E)-3-hydroxy-1-{[(2R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide	N-[(2S,3R,4E)-3-hydroxy-1-{[(2R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide
GlcDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	glucosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GlcDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	glucosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GlcDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	glucosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GlcGalCer16		[H][C@@](COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)(NC(=O)CCCCCCCCCCCCCCC)[C@]([H])(O)\C=C\CCCCCCCCCCCCC	glucosyl-?1-4-galactosyl-?-Ceramide (d18:1/16:0)	N-[(2S,3R,4E)-3-hydroxy-1-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide	N-[(2S,3R,4E)-3-hydroxy-1-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}octadec-4-en-2-yl]hexadecanamide
GlcGalDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	glucosyl-?1-4-galactosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GlcGalDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	glucosyl-?1-4-galactosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GlcGalDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	glucosyl-?1-4-galactosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GlcGalGalDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	glucosyl-?1-4-galactosyl-?1-4-galactosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GlcGalGalDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	glucosyl-?1-4-galactosyl-?1-4-galactosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GlcGalGalDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	glucosyl-?1-4-galactosyl-?1-4-galactosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GlcGalGlcDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	glucosyl-?1-4-galactosyl-?1-4-glucosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
GlcGalGlcDAG161		CCCCCCC=CCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCC	glucosyl-?1-4-galactosyl-?1-4-glucosyl-?-diacylglycerol(16:1(9Z)/16:1(9Z))	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate	1-(hexadec-9-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl hexadec-9-enoate
GlcGalGlcDAG181		CCCCCCC=CCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCCCC=CCCCCCC	glucosyl-?1-4-galactosyl-?1-4-glucosyl-?-diacylglycerol(18:1(11Z)/18:1(11Z))	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate	1-(octadec-11-enoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-11-enoate
GlcGlcDAG160		CCCCCCCCCCCCCC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCCCCCCCC	glucosyl-?1-4-glucosyl-?-diacylglycerol(16:0/16:1(9Z))	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate	1-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propan-2-yl octadec-9-enoate
